id,prev_default,income,credit_age,intent,loan_amount,lti,grade,cleanlab_is_label_issue,cleanlab_label_issue_score,cleanlab_suggested_label,cleanlab_corrected_label,cleanlab_action,cleanlab_top_labels,cleanlab_top_probs,cleanlab_given_label_prob,cleanlab_predicted_label,cleanlab_predicted_label_prob,cleanlab_suggested_label_confidence_score,cleanlab_is_ambiguous,cleanlab_ambiguous_score,cleanlab_is_well_labeled,cleanlab_is_outlier,cleanlab_outlier_score,cleanlab_is_initially_unlabeled,cleanlab_has_rare_class
906,No,23500,3,DEBTCONSOLIDATION,7000,29.78723404255319,B,False,0.4505890160799026,,,,"[""B"", ""C"", ""A"", ""D"", ""F""]","[0.33485645055770874, 0.23603448271751404, 0.21053051948547363, 0.16070330142974854, 0.057875245809555054]",0.3348564505577087,B,0.3348564505577087,0.3348564505577087,False,0.9865548352580578,False,False,,False,False
907,Yes,47500,4,PERSONAL,19000,40.0,F,False,0.5219178199768066,,,,"[""C"", ""F"", ""D"", ""B"", ""A""]","[0.31934261322021484, 0.27550697326660156, 0.23404788970947266, 0.14589911699295044, 0.02520342729985714]",0.2755069732666015,C,0.3193426132202148,0.3193426132202148,False,0.8598576507212573,False,False,,False,False
910,No,54586,2,PERSONAL,19000,34.80745978822409,B,False,0.1736700125038623,,,,"[""B"", ""D"", ""F"", ""C"", ""A""]","[0.7473788261413574, 0.09471885114908218, 0.07671968638896942, 0.047237247228622437, 0.033945441246032715]",0.7473788261413574,B,0.7473788261413574,0.7473788261413574,False,0.687464649615066,False,False,,False,False
917,No,23964,2,VENTURE,2500,10.432315139375731,B,False,0.2534654960036278,,,,"[""B"", ""C"", ""D"", ""A"", ""F""]","[0.6223085522651672, 0.1292395442724228, 0.12673592567443848, 0.10249495506286621, 0.019221022725105286]",0.6223085522651672,B,0.6223085522651672,0.6223085522651672,False,0.8471976453540806,False,False,,False,False
948,No,24000,3,VENTURE,1300,5.416666666666667,A,False,0.5958340615034103,B,,unresolved,"[""B"", ""C"", ""A"", ""F"", ""D""]","[0.38607698678970337, 0.22360660135746002, 0.1944088637828827, 0.12807045876979828, 0.06783708184957504]",0.1944088637828827,B,0.3860769867897033,0.3860769867897033,True,0.944092668263262,False,False,,False,False
990,No,24000,2,EDUCATION,2500,10.416666666666668,B,False,0.2280675619840622,,,,"[""B"", ""A"", ""D"", ""C"", ""F""]","[0.6894324421882629, 0.14556756615638733, 0.082457534968853, 0.05367612838745117, 0.028866242617368698]",0.6894324421882629,B,0.6894324421882629,0.6894324421882629,False,0.7799032287802533,False,False,,False,False
992,Yes,24000,4,MEDICAL,6000,25.0,A,False,0.6556159518659115,C,,unresolved,"[""C"", ""D"", ""B"", ""A"", ""F""]","[0.43036291003227234, 0.22237518429756165, 0.18140314519405365, 0.11913100630044937, 0.046727683395147324]",0.1191310063004493,C,0.4303629100322723,0.4303629100322723,True,0.9502898988788172,False,False,,False,False
1027,No,70200,2,EDUCATION,18000,25.64102564102564,F,False,0.3933380544185638,,,,"[""F"", ""B"", ""D"", ""C"", ""A""]","[0.49131396412849426, 0.27799007296562195, 0.0792551189661026, 0.07793468981981277, 0.07350613176822662]",0.4913139641284942,F,0.4913139641284942,0.4913139641284942,False,0.7582974119757769,False,False,,False,False
1036,Yes,24000,2,PERSONAL,3500,14.583333333333334,A,True,0.8611411843448877,D,,unresolved,"[""D"", ""C"", ""A"", ""F""]","[0.7390561103820801, 0.23293304443359375, 0.01677374169230461, 0.010754097253084183]",0.0167737416923046,D,0.7390561103820801,0.7390561103820801,False,0.642447864147119,False,False,,False,False
2977,Yes,18996,3,EDUCATION,3200,16.84565171615077,D,False,0.2796806916594505,,,,"[""D"", ""C"", ""F"", ""A""]","[0.679499089717865, 0.23886047303676605, 0.047914620488882065, 0.03252488747239113]",0.679499089717865,D,0.679499089717865,0.679499089717865,False,0.6927325393289193,False,False,,False,False
1044,No,81000,2,MEDICAL,18000,22.22222222222222,C,False,0.4103280156850815,,,,"[""C"", ""B"", ""A"", ""D"", ""F""]","[0.42286917567253113, 0.2435252070426941, 0.1378284990787506, 0.1088358536362648, 0.08694124966859818]",0.4228691756725311,C,0.4228691756725311,0.4228691756725311,False,0.9469822948409806,False,False,,False,False
1074,Yes,62050,3,MEDICAL,17800,28.68654311039484,F,False,0.473452091217041,,,,"[""F"", ""D"", ""C"", ""A""]","[0.3977625072002411, 0.3446666896343231, 0.1923438310623169, 0.05915544554591179]",0.3977625072002411,F,0.3977625072002411,0.3977625072002411,False,0.7500185333512247,False,False,,False,False
1087,Yes,24091,2,PERSONAL,3500,14.52824706321863,C,False,0.3651294112205505,,,,"[""C"", ""D"", ""A"", ""F""]","[0.5686282515525818, 0.29888707399368286, 0.09056239575147629, 0.039330508559942245]",0.5686282515525818,C,0.5686282515525818,0.5686282515525818,False,0.7975725983920164,False,False,,False,False
1095,No,24449,4,VENTURE,1800,7.36226430528856,B,False,0.1881705448031425,,,,"[""B"", ""C"", ""D"", ""A"", ""F""]","[0.7161917090415955, 0.09253279864788055, 0.07629281282424927, 0.06923890858888626, 0.04574386030435562]",0.7161917090415955,B,0.7161917090415955,0.7161917090415955,False,0.7553233042577085,False,False,,False,False
1103,Yes,58000,4,EDUCATION,17500,30.17241379310345,C,False,0.4191946387290954,,,,"[""C"", ""D"", ""F"", ""A""]","[0.5100771188735962, 0.3484663963317871, 0.11708850413560867, 0.021286437287926674]",0.5100771188735962,C,0.5100771188735962,0.5100771188735962,False,0.7519101286551458,False,False,,False,False
1108,No,95950,2,HOMEIMPROVEMENT,17500,18.238665971860343,B,True,0.585135281085968,F,,unresolved,"[""F"", ""B"", ""D"", ""A"", ""C""]","[0.46482521295547485, 0.2945546507835388, 0.11796265095472336, 0.06749311834573746, 0.05516436696052551]",0.2945546507835388,F,0.4648252129554748,0.4648252129554748,False,0.7628216401528228,False,False,,False,False
1115,No,96000,2,DEBTCONSOLIDATION,17400,18.125,B,False,0.3388855531811714,,,,"[""B"", ""F"", ""A"", ""D"", ""C""]","[0.5342649817466736, 0.21203608810901642, 0.10180655866861343, 0.08696557581424713, 0.06492680311203003]",0.5342649817466736,B,0.5342649817466736,0.5342649817466736,False,0.8161744148872322,False,False,,False,False
1116,No,133000,4,EDUCATION,17400,13.082706766917292,B,False,0.1942923180758953,,,,"[""B"", ""A"", ""C"", ""D"", ""F""]","[0.715340256690979, 0.10392489284276962, 0.07909214496612549, 0.06035289913415909, 0.04128987714648247]",0.715340256690979,B,0.715340256690979,0.715340256690979,False,0.7602529001002297,False,False,,False,False
1143,No,60000,2,PERSONAL,17000,28.333333333333332,A,True,0.7614890029653907,D,,unresolved,"[""D"", ""B"", ""F"", ""C"", ""A""]","[0.5499886870384216, 0.2837851643562317, 0.09447520226240158, 0.04474019259214401, 0.027010681107640266]",0.0270106811076402,D,0.5499886870384216,0.5499886870384216,False,0.7724590930344569,False,False,,False,False
1151,No,78000,3,MEDICAL,17000,21.794871794871796,B,False,0.4964320510625839,,,,"[""B"", ""C"", ""F"", ""D"", ""A""]","[0.3506915867328644, 0.3435556888580322, 0.13407756388187408, 0.09911955893039703, 0.07255557179450989]",0.3506915867328644,B,0.3506915867328644,0.3506915867328644,False,0.9153288441169364,False,False,,False,False
1152,No,25000,4,VENTURE,3600,14.4,B,False,0.2074682675302028,,,,"[""B"", ""D"", ""C"", ""A"", ""F""]","[0.695376992225647, 0.1103135272860527, 0.098649762570858, 0.07782123237848282, 0.0178384892642498]",0.695376992225647,B,0.695376992225647,0.695376992225647,False,0.7845676241848589,False,False,,False,False
1153,Yes,85500,2,EDUCATION,17000,19.883040935672515,A,False,0.3682861924171448,,,,"[""A"", ""D"", ""C"", ""F""]","[0.4875258803367615, 0.22409826517105103, 0.19952955842018127, 0.08158652484416962]",0.4875258803367615,A,0.4875258803367615,0.4875258803367615,False,0.8662934507436316,False,False,,False,False
1158,No,96000,2,PERSONAL,17000,17.708333333333336,B,False,0.2147932648658752,,,,"[""B"", ""A"", ""D"", ""F"", ""C""]","[0.6964219212532043, 0.12600845098495483, 0.0761912539601326, 0.05983898043632507, 0.041539404541254044]",0.6964219212532043,B,0.6964219212532043,0.6964219212532043,False,0.7575873600786008,False,False,,False,False
1160,No,175000,3,VENTURE,17000,9.714285714285714,B,False,0.4561584591865539,,,,"[""B"", ""C"", ""F"", ""A"", ""D""]","[0.44182708859443665, 0.35414400696754456, 0.08184422552585602, 0.06310292333364487, 0.059081774204969406]",0.4418270885944366,B,0.4418270885944366,0.4418270885944366,False,0.878480381723438,False,False,,False,False
1174,Yes,66000,3,MEDICAL,16800,25.454545454545453,C,False,0.3641746193170547,,,,"[""C"", ""D"", ""F"", ""A""]","[0.5460717082023621, 0.27442094683647156, 0.14580246806144714, 0.032098881900310516]",0.5460717082023621,C,0.5460717082023621,0.5460717082023621,False,0.7558482316183955,False,False,,False,False
1182,Yes,36000,4,MEDICAL,16750,46.52777777777778,D,False,0.3832543790340423,,,,"[""D"", ""C"", ""F"", ""A""]","[0.5642701983451843, 0.33077895641326904, 0.08660983294248581, 0.014805451966822147]",0.5642701983451843,D,0.5642701983451843,0.5642701983451843,False,0.7217008429623122,False,False,,False,False
1186,No,25000,2,MEDICAL,4000,16.0,B,False,0.2737694531679153,,,,"[""B"", ""D"", ""A"", ""C"", ""F""]","[0.6087985634803772, 0.15633746981620789, 0.11382925510406494, 0.08170979470014572, 0.03932492807507515]",0.6087985634803772,B,0.6087985634803772,0.6087985634803772,False,0.8421900519385498,False,False,,False,False
1194,Yes,98400,3,PERSONAL,16525,16.79369918699187,D,False,0.4244668334722519,,,,"[""D"", ""C"", ""A"", ""B"", ""F""]","[0.3645223379135132, 0.21345600485801697, 0.18865545094013214, 0.13514895737171173, 0.09821723401546478]",0.3645223379135132,D,0.3645223379135132,0.3645223379135132,False,0.9593135572530408,False,False,,False,False
1212,Yes,39000,3,HOMEIMPROVEMENT,16050,41.15384615384615,,False,0.0,D,,unresolved,"[""D"", ""F"", ""C"", ""A""]","[0.4990118741989136, 0.307094544172287, 0.16543054580688477, 0.02531648613512516]",0.0,D,0.4990118741989136,0.4990118741989136,False,,False,False,,True,False
1223,Yes,39000,3,VENTURE,16000,41.02564102564102,D,True,0.6384934782981873,F,,unresolved,"[""F"", ""C"", ""D"", ""A""]","[0.5116176009178162, 0.23794406652450562, 0.23463064432144165, 0.013464433141052723]",0.2346306443214416,F,0.5116176009178162,0.5116176009178162,False,0.6643855263382568,False,False,,False,False
1246,Yes,39000,3,DEBTCONSOLIDATION,16000,41.02564102564102,F,True,0.6501230746507645,D,,unresolved,"[""D"", ""F"", ""C"", ""A""]","[0.5640552639961243, 0.26380911469459534, 0.1474849134683609, 0.022156251594424248]",0.2638091146945953,D,0.5640552639961243,0.5640552639961243,False,0.6839402322415202,False,False,,False,False
1265,No,44000,3,EDUCATION,16000,36.36363636363637,F,False,0.3866377025842666,,,,"[""F"", ""B"", ""D"", ""C"", ""A""]","[0.500434160232544, 0.27370956540107727, 0.12468351423740387, 0.07618432492017746, 0.02498837374150753]",0.500434160232544,F,0.500434160232544,0.500434160232544,False,0.7266341148713396,False,False,,False,False
1285,No,25344,3,MEDICAL,4000,15.782828282828282,D,False,0.337958849966526,,,,"[""D"", ""B"", ""A"", ""C"", ""F""]","[0.5462371110916138, 0.22215481102466583, 0.09773314744234085, 0.08640486747026443, 0.04747007414698601]",0.5462371110916138,D,0.5462371110916138,0.5462371110916138,False,0.8562221788121749,False,False,,False,False
1303,No,59000,2,MEDICAL,16000,27.11864406779661,F,False,0.6931513100862503,,,,"[""C"", ""B"", ""D"", ""F"", ""A""]","[0.484211802482605, 0.22636745870113373, 0.1163734644651413, 0.09790918231010437, 0.07513801753520966]",0.0979091823101043,C,0.484211802482605,0.484211802482605,False,0.9036403045764714,False,False,,False,False
1307,No,59000,3,MEDICAL,16000,27.11864406779661,C,True,0.7487195879220963,F,,unresolved,"[""F"", ""B"", ""D"", ""C"", ""A""]","[0.5607463121414185, 0.22525295615196228, 0.11346998810768127, 0.06330713629722595, 0.03722353279590607]",0.0633071362972259,F,0.5607463121414185,0.5607463121414185,False,0.6973390567399105,False,False,,False,False
1312,No,63000,3,EDUCATION,16000,25.396825396825395,A,True,0.7298281043767929,D,,unresolved,"[""D"", ""B"", ""F"", ""C"", ""A""]","[0.49904128909111023, 0.3031071126461029, 0.10727930814027786, 0.05118723586201668, 0.039385080337524414]",0.0393850803375244,D,0.4990412890911102,0.4990412890911102,False,0.8062249166141626,False,False,,False,False
1351,No,30000,2,EDUCATION,1000,3.3333333333333335,A,False,0.5148575305938721,B,,unresolved,"[""B"", ""A"", ""D"", ""F"", ""C""]","[0.2885175049304962, 0.2588024437427521, 0.20208506286144257, 0.13681940734386444, 0.1137755885720253]",0.2588024437427521,B,0.2885175049304962,0.2885175049304962,True,0.9644639279220036,False,False,,False,False
1363,No,33000,4,DEBTCONSOLIDATION,1000,3.0303030303030303,A,False,0.3562496304512024,,,,"[""A"", ""B"", ""C"", ""F"", ""D""]","[0.4987195134162903, 0.21121877431869507, 0.1150023564696312, 0.09406710416078568, 0.08099224418401718]",0.4987195134162903,A,0.4987195134162903,0.4987195134162903,False,0.9066508885349376,False,False,,False,False
1376,Yes,35100,4,VENTURE,1000,2.849002849002849,C,False,0.4787486642599106,,,,"[""C"", ""A"", ""D"", ""F""]","[0.3394143581390381, 0.29691168665885925, 0.2917995750904083, 0.06720004975795746]",0.3394143581390381,C,0.3394143581390381,0.3394143581390381,False,0.8953067213057574,False,False,,False,False
4453,Yes,45000,4,EDUCATION,4800,10.666666666666668,C,False,0.2572846636176109,,,,"[""C"", ""D"", ""F"", ""A""]","[0.6922767758369446, 0.20684610307216644, 0.06664656102657318, 0.025819236412644386]",0.6922767758369446,C,0.6922767758369446,0.6922767758369446,False,0.707877852054506,False,False,,False,False
1377,No,35100,2,DEBTCONSOLIDATION,1000,2.849002849002849,C,False,0.6013334840536118,A,,unresolved,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.3792383372783661, 0.2015676498413086, 0.17657136917114258, 0.12767669558525085, 0.11494596302509308]",0.1765713691711425,A,0.3792383372783661,0.3792383372783661,True,0.9647907503019552,False,False,,False,False
1385,No,32000,4,MEDICAL,1000,3.125,F,False,0.710187460295856,A,,unresolved,"[""A"", ""C"", ""B"", ""D"", ""F""]","[0.43896281719207764, 0.2597231864929199, 0.22806334495544434, 0.05466276779770851, 0.01858789660036564]",0.0185878966003656,A,0.4389628171920776,0.4389628171920776,True,0.9408469796270006,False,False,,False,False
1400,No,34500,2,DEBTCONSOLIDATION,1000,2.898550724637681,F,False,0.4887452647089958,,,,"[""F"", ""C"", ""A"", ""B"", ""D""]","[0.26773279905319214, 0.24522332847118378, 0.24291913211345673, 0.14307476580142975, 0.1010499820113182]",0.2677327990531921,F,0.2677327990531921,0.2677327990531921,False,0.9330308322967678,False,False,,False,False
1411,Yes,42000,4,PERSONAL,1000,2.380952380952381,D,False,0.4677741378545761,,,,"[""D"", ""C"", ""A"", ""F""]","[0.47301116585731506, 0.4085594415664673, 0.06688126921653748, 0.044430021196603775]",0.473011165857315,D,0.473011165857315,0.473011165857315,False,0.7970615264433716,False,False,,False,False
1414,Yes,26400,3,PERSONAL,8500,32.196969696969695,C,False,0.2451013922691345,,,,"[""C"", ""D"", ""F"", ""A""]","[0.6794682145118713, 0.16967099905014038, 0.12837955355644226, 0.020861653611063957]",0.6794682145118713,C,0.6794682145118713,0.6794682145118713,False,0.6910462894534943,False,False,,False,False
1415,No,26400,4,DEBTCONSOLIDATION,4400,16.666666666666664,B,False,0.265235960483551,,,,"[""B"", ""D"", ""C"", ""A"", ""F""]","[0.607934296131134, 0.13840621709823608, 0.1308588981628418, 0.08041921257972717, 0.042381372302770615]",0.607934296131134,B,0.607934296131134,0.607934296131134,False,0.8453788949787674,False,False,,False,False
1421,No,64000,3,DEBTCONSOLIDATION,1000,1.5625,B,False,0.2739874795079231,,,,"[""B"", ""A"", ""D"", ""C"", ""F""]","[0.679206132888794, 0.2271810919046402, 0.04344319552183151, 0.03957035765051842, 0.010599206201732159]",0.679206132888794,B,0.679206132888794,0.679206132888794,False,0.7681267386729078,False,False,,False,False
1454,No,20400,2,MEDICAL,1200,5.88235294117647,A,False,0.3764963448047638,,,,"[""A"", ""B"", ""D"", ""F"", ""C""]","[0.4928642809391022, 0.24585697054862976, 0.11377894133329391, 0.08499129116535187, 0.0625084787607193]",0.4928642809391022,A,0.4928642809391022,0.4928642809391022,False,0.8928171523263477,False,False,,False,False
1459,No,27600,2,VENTURE,1200,4.3478260869565215,C,False,0.4025569558143616,,,,"[""C"", ""B"", ""A"", ""D"", ""F""]","[0.4478261172771454, 0.25294002890586853, 0.15236154198646545, 0.10085965692996979, 0.04601263254880905]",0.4478261172771454,C,0.4478261172771454,0.4478261172771454,False,0.9446406586355988,False,False,,False,False
1474,No,34560,4,MEDICAL,1200,3.4722222222222223,F,False,0.4152542874217033,,,,"[""F"", ""B"", ""A"", ""C"", ""D""]","[0.4078160524368286, 0.2383246272802353, 0.182328999042511, 0.11233130842447281, 0.05919893831014633]",0.4078160524368286,F,0.4078160524368286,0.4078160524368286,False,0.8449385492820056,False,False,,False,False
1525,Yes,33000,4,MEDICAL,1400,4.242424242424243,C,False,0.2295090109109878,,,,"[""C"", ""D"", ""A"", ""F""]","[0.698685348033905, 0.15770336985588074, 0.07277167588472366, 0.06660700589418411]",0.698685348033905,C,0.698685348033905,0.698685348033905,False,0.7342942807679435,False,False,,False,False
1531,Yes,27600,2,PERSONAL,2000,7.246376811594203,C,False,0.5715151727199554,,,,"[""D"", ""C"", ""F"", ""A""]","[0.5473162531852722, 0.40428590774536133, 0.02794426493346691, 0.018896063789725304]",0.4042859077453613,D,0.5473162531852722,0.5473162531852722,False,0.7210508748085116,False,False,,False,False
1541,No,30000,4,PERSONAL,1450,4.833333333333333,,False,0.0,A,,unresolved,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.5073548555374146, 0.27773600816726685, 0.08206479251384735, 0.080909863114357, 0.051934462040662766]",0.0,A,0.5073548555374146,0.5073548555374146,False,,False,False,,True,False
1553,Yes,27600,3,EDUCATION,1200,4.3478260869565215,C,False,0.1516222469508648,,,,"[""C"", ""D"", ""A"", ""F""]","[0.7971706986427307, 0.1004151925444603, 0.05562558397650719, 0.04414590448141098]",0.7971706986427307,C,0.7971706986427307,0.7971706986427307,False,0.6588820310719101,False,False,,False,False
1564,No,27983,3,DEBTCONSOLIDATION,6000,21.441589536504303,A,False,0.4616317003965378,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.3394641876220703, 0.2627275884151459, 0.25510212779045105, 0.11475629359483719, 0.027949834242463112]",0.3394641876220703,A,0.3394641876220703,0.3394641876220703,False,0.9822075187812938,False,False,,False,False
1576,No,27996,2,MEDICAL,3250,11.608801257322474,D,False,0.386981263756752,,,,"[""D"", ""B"", ""A"", ""C"", ""F""]","[0.49119389057159424, 0.26515641808509827, 0.15730206668376923, 0.07552649825811386, 0.01082114689052105]",0.4911938905715942,D,0.4911938905715942,0.4911938905715942,False,0.8908038015658369,False,False,,False,False
1598,Yes,39000,3,MEDICAL,1500,3.8461538461538463,D,False,0.3941684365272522,,,,"[""D"", ""C"", ""A"", ""F""]","[0.5654101967811584, 0.35374706983566284, 0.05597907677292824, 0.022881917655467987]",0.5654101967811584,D,0.5654101967811584,0.5654101967811584,False,0.7586321630249803,False,False,,False,False
1614,No,28000,4,EDUCATION,4000,14.285714285714285,A,True,0.7036035694181919,B,,unresolved,"[""B"", ""D"", ""A"", ""C"", ""F""]","[0.5000329613685608, 0.2840488851070404, 0.09282582253217697, 0.08362521231174469, 0.039467066526412964]",0.0928258225321769,B,0.5000329613685608,0.5000329613685608,False,0.8756798830519742,False,False,,False,False
